0,141693341059.416,330818149723.019,297717350601.864,234341015838.518,340704481359.72,166898818422.362,324373382120.148,120822748984.566,788909442398.853,695603181179.201,700552954303.527,355103565568.957,402072366257.459,757961718906.743,156319300469.652,420910976199.578,460588766926.238,356373524729.426,375567173028.792,382108129034.884,215930122617.646,354916830889.328,74887383335.8807,583998951367.694,213173307597.679,228679978024.149,141718320894.42,304512956926.393,379090093034.056,321794777752.886,373407463528.552,664227415578.653,425437667030.636,391780725266.167,454969514107.08,551110563223.881,296855224348.647,390805869454.972,562006074804.176,448806955365.178,195616269366.729,132437084530.595,319942401095.482,513990235864.445,252533656054.334,98021898846.5722,326538382184.759,239745390669.901,228242292841.784,806327257513.762,595719610026.043,174817283651.697,142083934482.658,168896537736.534,528547775732.787,799067274956.989,268542625750.344,587366185423.365,242755571924.296,335534604704.895,690587386143.148,1217700179521.92,833187818522.901,169566515381.326,337286006987.732,312718095527.022,180868033603.128,523968659919.765,692374358240.741,369167093420.767,175113848551.349,247894578178.839,418377431942.725,448499593025.985,552651665909.737,415441381036.97,829003040032.747,276212130751.493,167721768421.345,995108541118.074,894973271675.989,815850768387.535,102773451965.004,331589696971.464,658769752946.509,376036960597.18,230223312080.245,428373604080.963,286476443630.532,280214451480.706,706146897949.849,572055952705.159,790728181959.071,326389646802.877,1394588702165.46,542797804941.586,731739124966.037,1267936778338.29,242943362142.501,387515720923.918,171612416336.905
10,55260.6116987084,54744.4419332371,54228.2680791477,53712.1533301791,53196.1565808691,52680.3325305594,52164.7311564238,51649.3962697774,51134.3629949188,50619.6542887134,50105.2771451692,49591.219928216,49077.4530968751,48563.9356956178,48050.6283829015,47537.5103152284,47024.5938508305,46511.9309773035,45999.6095227131,45487.7424169979,44976.4555299674,44465.8782141234,43956.1378824853,43447.3579266111,42939.6575903303,42433.1525871262,41927.955701907,41424.1770363548,40921.9238488426,40421.3001064958,39922.4059286474,39425.3370753572,38930.1845446444,38437.034220302,37945.9663986632,37457.0549559443,36970.3659330683,36485.9554524137,36003.867193576,35524.1301867422,35046.7583648458,34571.7537969572,34099.1150867537,33628.8503999245,33160.9914707509,32695.6029886139,32232.7833338975,31772.6571347086,31315.3639762106,30861.048090588,30409.8516650967,29961.9119191815,29517.3607775969,29076.3257873418,28638.9312859548,28205.2992607974,27775.5496631614,27349.8001481344,26928.165339941,26510.755798012,26097.6768854734,25689.0277113225,25284.9002350847,24885.3785153947,24490.5380019968,24100.4447706079,23715.1547294529,23334.7131018634,22959.1548698746,22588.5071843343,22222.7946751092,21862.0477353533,21506.3121792965,21155.6570458862,20810.1772464938,20469.9899167142,20135.2263806422,19806.0232811637,19482.5157866929,19164.8339399959,18853.1016786975,18547.4374445362,18247.9553779014,17954.7664250229,17667.9789922824,17387.6989895565,17114.0292368706,16847.0683115695,16586.9090130607,16333.636711394,16087.3278921051,15848.0491775353,15615.8569923445,15390.7978960969,15172.909511368,14962.2219963069,14758.7601422691,14562.5463243327,14373.6045302213,14191.9653790025,14017.6713979051
20,12839.9390345945,12707.6639312555,12575.5293929905,12443.5543353404,12311.7555364777,12180.1478018088,12048.7438340095,11917.5536746887,11786.5836394097,11655.8347922838,11525.301244352,11394.968928644,11264.815895736,11134.8152488484,11004.9411201595,10875.1764776472,10745.5199375171,10615.9886678875,10486.6164094925,10357.4481469566,10228.5340984826,10099.9250499473,9971.66970334868,9843.81370630216,9716.39967698319,9589.46761707387,9463.05532869915,9337.19866050109,9211.93155439755,9087.28594826288,8963.29162113043,8839.97605620803,8717.36435460594,8595.47917511935,8474.34062183255,8353.96596958923,8234.3691234127,8115.5597694929,7997.54231608556,7880.31496308382,7763.86955053674,7648.19306074233,7533.27145505372,7419.09560275137,7305.66761682777,7193.00499482712,7081.14068673135,6970.1193279403,6859.99170642174,6750.80977259781,6642.6234505681,6535.4793090794,6429.42050868147,6324.4873562127,6220.71797738221,6118.14883392468,6016.81497352436,5916.75000315743,5817.98583829187,5720.55231515483,5624.47676363644,5529.78362220365,5436.49413593138,5344.62612778348,5254.19379477983,5165.20748064767,5077.67343559782,4991.5936988377,4906.96640945223,4823.78699091978,4742.05061220089,4661.75592735895,4582.90933077678,4505.52823924512,4429.64191722829,4355.28939538945,4282.51544907713,4211.36633453162,4141.88663293986,4074.11765720232,4008.09714972446,3943.85972370394,3881.43755558515,3820.86100722192,3762.15901104179,3705.35915450603,3650.48746442606,3597.56793961964,3546.62192458848,3497.6674542428,3450.71871524023,3405.78574827526,3362.87445822805,3321.98692981903,3283.12200372074,3246.27608056036,3211.44418271032,3178.6213690094,3147.80458830683,3118.99490311309,3092.19971630921
30,5329.45347214795,5269.2609652141,5209.18701257386,5149.24204856149,5089.435095029,5029.77389973629,4970.26489294451,4910.91287226274,4851.72035767886,4792.68663349704,4733.80664141132,4675.07012457799,4616.46168467907,4557.96249213869,4499.55396980708,4441.22275498516,4382.96517094442,4324.78929633131,4266.71390077855,4208.76513753689,4150.97268312231,4093.36666447729,4035.97586011057,3978.82699980982,3921.94473644181,3865.35189705268,3809.0697574717,3753.11821863584,3697.51585905046,3642.27989433591,3587.4260975663,3532.96872906316,3478.92049860711,3425.29254677432,3372.09439738311,3319.33381140177,3267.01647425585,3215.1454844967,3163.72069751929,3112.73812752001,3062.18980916284,3012.06467177218,2962.35087573142,2913.03949666931,2864.12853125412,2815.62558582073,2767.54801953622,2719.92063274528,2672.77217548382,2626.13214616074,2580.02871001289,2534.48780366021,2489.53306966335,2445.18619757389,2401.4673557466,2358.39553421328,2315.9887230108,2274.26391709768,2233.2369795049,2192.92241726922,2153.3331318739,2114.48019615641,2076.3726845126,2039.01755107976,2002.41952594895,1966.58099869777,1931.50189457672,1897.17962584597,1863.6093060384,1830.78450146302,1798.69876788597,1767.34797102072,1736.73291369999,1706.86134128873,1677.74840209258,1649.41528802452,1621.88666872121,1595.18798940321,1569.34348152641,1544.3751693471,1520.30269646973,1497.1436226185,1474.91387687698,1453.6281631071,1433.3002125191,1413.94284462201,1395.56783920939,1378.18565267244,1361.80503969515,1346.43266417558,1332.0727916671,1318.72714059622,1306.39493198354,1295.07313325608,1284.75686542071,1275.43995176113,1267.11562588696,1259.77745631739,1253.4205346251,1248.04287129584,1243.64675301936
40,2805.40272238934,2770.95705751004,2736.60469233522,2702.35286906095,2668.20778779722,2634.17472138612,2600.25800426409,2566.46082709055,2532.7847892937,2499.22921242724,2465.79032068678,2432.46056520132,2399.22856653674,2366.08022735437,2333.00129188626,2299.98090852032,2267.01494960385,2234.10767864417,2201.27115888931,2168.52297506668,2135.88346662347,2103.37346514683,2071.01292750408,2038.82036837518,2006.81279751556,1975.00587891344,1943.41412214418,1912.05101180442,1880.92905136511,1850.05974034712,1819.45352199453,1789.11973659614,1759.06659820072,1729.30118679247,1699.82942268852,1670.65597336486,1641.78404247426,1613.21501459325,1584.94798834051,1556.97933580857,1529.30256901361,1501.90890881063,1474.78889130306,1447.93495797633,1421.3443256716,1395.02097270305,1368.97583612751,1343.22523966859,1317.78843247851,1292.68528900024,1267.9347833407,1243.55430783616,1219.55959444172,1195.9649398518,1172.78350685156,1150.02756993608,1127.70864790228,1105.83751467932,1084.42410944885,1063.4773841447,1043.00513211181,1023.01383521373,1003.50854911245,984.492823681907,965.968637859589,947.936327341333,930.39450858578,913.340056696497,896.768268654601,880.673403967872,865.049775682111,849.89338845825,835.203784940652,820.985444375252,807.248083382088,794.005669146078,781.274583558619,769.071698685845,757.412964875707,746.312710082497,735.783522984597,725.836469517479,716.481418727557,707.727332329685,699.582443507619,692.054298140696,685.149661578531,678.874316258108,673.232795351423,668.228113588782,663.861561688819,660.132619090787,657.039012056154,654.57691247429,652.741254454534,651.526153026257,650.925437910075,650.933342113312,651.545374367656,652.759326219913,654.576225624416
50,1679.63064714839,1657.40011795424,1635.24358102473,1613.1666086464,1591.1739585531,1569.26967042196,1547.45706920626,1525.73862048789,1504.11559701663,1482.58755249813,1461.15167630265,1439.80223388348,1418.53045557937,1397.32531012265,1376.1754061033,1355.07171943845,1334.01021033408,1312.99322639406,1292.02917354991,1271.13084520872,1250.31331453643,1229.59216857485,1208.9824121705,1188.49798868462,1168.15170073741,1147.95531476905,1127.91970063855,1108.05492992865,1088.37031131262,1068.87437516012,1049.57483481658,1030.47855151517,1011.59151728184,992.918850802199,974.46478163542,956.232584852679,938.224426852479,920.441100014079,902.881667590595,885.543119573726,868.420249697109,851.506055142081,834.792922503275,818.274576109505,801.948270603516,785.81634617779,769.8864406632,754.170345246946,738.682154333097,723.4365083721,708.447409048321,693.72767378525,679.288854335186,665.141394380006,651.294852083091,637.758085082057,624.53935233839,611.646324734956,599.086019510406,586.864687016596,574.987682954521,563.459354577566,552.28295619381,541.460592113603,530.993171807298,520.880361318077,511.120533889703,501.710763554961,492.646960897751,483.924295051193,475.538029969044,467.484768153989,459.763841161254,452.378348963313,445.335359950328,438.645136066829,432.319723115597,426.371485553822,420.812039467747,415.651729627115,410.899549686652,406.56331300767,402.649903081656,399.165493077585,396.115678565624,393.50550396651,391.339386313326,389.620957054379,388.352857906236,387.536538733746,387.1721088506,387.258283281314,387.792443643245,388.770808845113,390.188697368261,392.040869342195,394.321958981094,397.027027414435,400.152254646655,403.69572506212,407.658151334221
60,1089.05384326559,1073.62637743153,1058.25906362206,1042.95640873855,1027.72225948928,1012.55988456306,997.471984811539,982.460586063028,967.526779251943,952.670300678103,937.889006018256,923.178396684706,908.531487123047,893.939369678258,879.392691454417,864.883827480895,850.409015700133,835.969559249354,821.571647359176,807.225074372418,792.941569015463,778.733366217432,764.612301279832,750.589397968431,736.674783931842,722.877761618195,709.206913964662,695.670181304548,682.274889951688,669.027740650973,655.934778051799,643.00136267514,630.232157279136,617.631124265277,605.201515059942,592.945821446212,580.86565720926,568.961551197164,557.232666874461,545.676525839644,534.288899850844,523.064110429554,511.995949247939,501.079209380347,490.311426520666,479.694134223349,469.233065159305,458.93727287062,448.817678735494,438.885676444025,429.152180372832,419.627178416636,410.319655093639,401.237708068457,392.388719751037,383.779501677152,375.416374542599,367.30517675998,359.45121309323,351.859165768436,344.532994304948,337.475846702828,330.689994267449,324.176788823832,317.936630610429,311.968934763849,306.272099472058,300.843511176005,295.679665616751,290.776517638434,286.130157590822,281.737802928937,277.598892228781,273.715884956018,270.094385578722,266.742496160829,263.669677788622,260.885583987571,258.399222249549,256.218552446775,254.350436142289,252.80078087459,251.574742883551,250.676901060605,250.11135868851,249.881758692559,249.991216577884,250.442189041718,251.236308505335,252.37422315625,253.855484227841,255.678513514828,257.840665880024,260.338381736033,263.167414259698,266.323122180608,269.800837411497,273.596331544221,277.706393392479,282.129474035413,286.866264808152
70,745.069736489373,733.833060425711,722.646798946666,711.51469422533,700.439939292267,689.425248799948,678.472872308613,667.584511818381,656.761112835639,646.002520510898,635.307041547675,624.671038881257,614.088795256002,603.552943481897,593.055652060407,582.590405334311,572.153784048404,561.746503897783,551.373321875079,541.042019208784,530.762038437707,520.543300008157,510.395439346361,500.327449970045,490.347600122758,480.4634825178,470.682096951511,461.009912013955,451.452888452381,442.016469941587,432.705558136551,423.524489561184,414.477024340108,405.566344404401,396.795045902159,388.165101404883,379.677765922493,371.333410828506,363.131297181059,355.069350531689,347.144070318237,339.350768395475,331.684311830779,324.140365262705,316.716810090059,309.414774865046,302.238811042305,295.196187555191,288.295711188893,281.546587582748,274.95764020005,268.536939525456,262.29173494484,256.228545724324,250.353298149151,244.671441340737,239.188011159738,233.907636224624,228.834495459539,223.97224550483,219.323939461626,214.89195545447,210.677945020575,206.682800357357,202.906631125433,199.348741538094,196.007611231244,192.880909960863,189.96561118214,187.258295828836,184.755722370843,182.455646705795,180.357709999825,178.464066755937,176.779447028994,175.31058799256,174.065277517116,173.051393839769,172.276228677906,171.746174512028,171.466698458456,171.442471224897,171.677538384263,172.175463145246,172.939406223948,173.972132445663,175.275948912551,176.852591033438,178.703082843676,180.827605534951,183.225409302626,185.894795578481,188.833180910316,192.037237197543,195.503095034784,199.226602865711,203.203650480867,207.430576928332,211.904670572,216.624718955504,221.591487582636
80,529.767402173018,521.29347656729,512.863120982374,504.479491092513,496.145276403635,487.862761768948,479.633841793644,471.459955431104,463.341914001496,455.279614007475,447.271666853976,439.31504993211,431.404976358868,423.535235749554,415.699171589555,407.891170137455,400.108168497101,392.35055516311,384.622123151614,376.929238280855,369.279702198909,361.681754078694,354.143419582678,346.672200338572,339.274995453232,331.958137821405,324.727460583937,317.588347750527,310.545753555358,303.604194801212,296.767730030942,290.039940162835,283.423919072681,276.92227233471,270.537111558581,264.270024086844,258.121996446477,252.093278306582,246.183196446558,240.38997027246,234.710639346555,229.141264316863,223.677546315628,218.315860372129,213.054434227389,207.89420245099,202.838949135746,197.894717865791,193.068827945345,188.368925251616,183.802331541802,179.375735408889,175.09513511745,170.965913623121,166.992951675159,163.180722845008,159.533345142744,156.054584475747,152.747818063503,149.615973330496,146.661460314321,143.886112997762,141.291147805475,138.877138385167,136.643999078273,134.59096995074,132.716607426845,131.01880706078,129.494913854462,128.141995802822,126.957340343024,125.939152186962,125.087291249126,124.40377189251,123.892772914828,123.560118737844,123.412450048358,123.456411924227,123.698096202776,124.142796748934,124.795004598259,125.658528355242,126.736644139577,128.032216310335,129.547761388156,131.285447881211,133.247037528544,135.43378319392,137.846307211538,140.484490105334,143.347400054116,146.433285865271,149.739642112422,153.263340842357,157.000817975338,160.948308462144,165.102138309939,169.459090838748,174.01685177515,178.774491604244,183.732873798393
90,387.87020596849,381.30763405113,374.783767704635,368.301295700419,361.862504338393,355.469331355152,349.123380356237,342.825867576525,336.577477615356,330.378119987011,324.226612762522,318.120381185155,312.055338882588,306.026167983328,300.027142968174,294.053396868964,288.10221351264,282.17380984081,276.271312120345,270.400057962474,264.56663027351,258.77800312836,253.040980761127,247.361926734284,241.746692253531,236.200643990655,230.728718988901,225.335467018061,220.025066832343,214.801319673692,209.667631642877,204.626997335547,199.681991972983,194.834770570145,190.087063566283,185.440151882044,180.894803292283,176.4511592157,172.108580422422,167.865495761878,163.719347574731,159.666769683837,155.704118655968,151.828351333831,148.038018514295,144.333976895299,140.719495629512,137.19974471008,133.780955618629,130.469616986924,127.271926452257,124.193532756727,121.239490398888,118.41432479241,115.722128224288,113.166639366607,110.75128532841,108.479182715162,106.353105036034,104.375429985175,102.548082089363,100.872483781226,99.3495217242664,97.979527486278,96.7622662101218,95.6969278194071,94.7821253934114,94.0159248807309,93.3959545834196,92.9196584134169,92.5847398744241,92.3897703984988,92.334814807731,92.4218309374446,92.6546349933554,93.0384140249025,93.5789877066436,94.2821065475081,95.1529849400561,96.1961099192376,97.4152548501727,98.8135954225402,100.393844849647,102.158358625162,104.10918654537,106.248067183916,108.576370986558,111.095006543564,113.804311977323,116.703958455904,119.792892707732,123.069338075732,126.530860764166,130.174495379162,133.996918854927,137.994667848142,142.164407472524,146.503266833014,151.009243724093,155.681637457761,160.52140532522
