0,131538653.311557,-72001480.9417238,32591.4762685336,13.7427162163386,26.0549739339712,-0.00142135237488716
13983.0753081361,131730312.359314,-71636875.6951502,32571.4760094797,13.6702683866293,26.0945011393589,-0.00143928428096667
27966.1506162721,131920957.56262,-71271719.1051783,32551.2250684979,13.5977060741116,26.1338325538997,-0.0014572074022347
41949.2259244082,132110587.324125,-70906013.9119196,32530.7235693523,13.5250297758014,26.1729678421233,-0.00147512160642998
55932.3012325443,132299200.053445,-70539762.8601509,32509.9716376552,13.4522399896946,26.2119066696452,-0.00149302676128152
125847.677773225,133226953.053011,-68700416.091803,32402.4600150024,13.0866062258291,26.4036422768883,-0.00158241216882913
195763.054313905,134129045.704498,-66847837.2569911,32288.7074843793,12.7182105403373,26.5904168309579,-0.00167155149451296
265678.430854585,135005287.114446,-64982374.6532217,32168.7318314352,12.3471163131882,26.7721897562893,-0.00176042818903201
335593.807395266,135855490.862424,-63104379.3328436,32042.551994149,11.9733874939925,26.9489211922684,-0.00184902570953044
567707.630108516,138489111.538644,-56784212.7436845,31579.4174927467,10.7145624964954,27.4990134324623,-0.00214095185447348
799821.452821766,140827484.739107,-50342999.7375454,31048.9601046516,9.42982795168591,27.9917374703702,-0.00242901300828582
1031935.27553502,142864884.311617,-43794216.2267927,30452.1486066825,8.12167313430763,28.4258068753591,-0.00271260334578296
1264049.09824827,144596171.922558,-37151600.9480138,29790.0889487955,6.7926407333128,28.8000335341194,-0.00299112214197489
1487635.12432281,145970152.56639,-30677385.2731605,29091.8174714739,5.49512720048512,29.1029072562825,-0.00325405515003061
1711221.15039734,147052354.362258,-24141860.2809529,28335.3961936101,4.18306539626787,29.3483560350447,-0.00351119391909808
1934807.17647188,147839799.90693,-17557963.0478907,27522.1812294032,2.85891039924456,29.5355870081886,-0.00376200935146453
2158393.20254642,148330064.005,-10938776.2159317,26653.6429900272,1.52515358066981,29.6639037592605,-0.00400598007569651
2358019.60325808,148515138.297184,-5009862.59179282,25832.7192560684,0.328274176213781,29.728197636463,-0.00421760342588681
2557646.00396973,148460874.903059,927117.160900394,24970.1662023717,-0.872389198294796,29.7446928081861,-0.00442299605746815
2757272.40468139,148166706.715162,6862587.33238763,24067.2643423128,-2.07496484110398,29.7131011193713,-0.00462180006290115
2956898.80539304,147632439.344739,12786933.4852688,23125.3627794115,-3.27756537174935,29.633202963701,-0.00481366473666508
3117813.20827032,147027116.821814,17547747.83384,22338.6917159113,-4.24567477554925,29.5335316119588,-0.00496303683507384
3278727.61114759,146266178.005991,22289986.2072964,21528.3774032117,-5.21154602977815,29.4023319692238,-0.00510749862610937
3439642.01402486,145350065.865776,27008572.7004125,20695.2243506949,-6.17415901244387,29.239593209252,-0.0052468760599494
3600556.41690213,144279386.387178,31698436.2378628,19840.0639383246,-7.13249017832975,29.0453360611557,-0.00538099904368075
3793610.58337002,142791993.998426,37279988.0554357,18786.2703437362,-8.27513438488751,28.7707662774382,-0.00553474365725746
3986664.74983791,141084891.708099,42804170.8131774,17703.5719265636,-9.40834353761018,28.4510661766021,-0.00568040588384121
4179718.9163058,139160077.094056,48262290.1743157,16593.5561779567,-10.5303200539043,28.0864647795398,-0.00581771468732421
4372773.08277369,137019889.204304,53645712.1707382,15457.8596513155,-11.6392695299452,27.6772602975522,-0.00594640951448477
4589230.02936629,134367471.831367,59582305.4841792,14156.0371363601,-12.8649407929328,27.1658687289804,-0.00608015266512234
4805686.9759589,131451996.84558,65402238.0870283,12826.5026248817,-14.0694402852778,26.5995117058164,-0.00620241515685117
5022143.9225515,128278326.598834,71093688.6177651,11471.7774926401,-15.2502395987131,25.9789488689486,-0.0063128786483354
5238600.86914411,124851855.284894,76645027.5582282,10094.4454697447,-16.4048365200323,25.3050534359686,-0.0064112455530349
5460473.88949447,121083487.909358,82177894.2824115,8661.95701137982,-17.5585354810552,24.5599830677617,-0.00649922998185327
5682346.90984483,117062738.316936,87539455.0078696,7211.41635015647,-18.6794410203679,23.7611360864102,-0.00657393951597994
5904219.93019518,112797180.758277,92717922.5236439,5745.79851130616,-19.7649368748149,22.9098627370579,-0.00663512585165923
6126092.95054554,108294945.924741,97701837.6878177,4268.12545286538,-20.8124634669416,22.0076388014706,-0.0066825683147414
6327630.79000896,104007509.834326,102050989.147245,2918.01349462512,-21.7289665521231,21.1452940108154,-0.00671358805634179
6529168.62947238,99538887.270964,106222349.340781,1562.82009629343,-22.6102264161368,20.2435500960019,-0.00673298527456164
6730706.4689358,94896367.6174217,110208116.621611,204.899232059553,-23.4544470810956,19.3038097364722,-0.006740657905548
