0,-247888266.422449,25022850.5729329,6610234.02818943,-1.55922359467214,-22.0494391536288,-0.423434976440919
9259.79782499701,-247902613.415431,24818668.0531724,6606310.67709322,-1.53954621260357,-22.0514173073102,-0.42395952622452
18519.595649994,-247916778.187723,24614467.2904644,6602382.47003174,-1.51986621657957,-22.0533794005091,-0.424483803878752
27779.393474991,-247930760.715169,24410248.4335421,6598449.4095264,-1.50018361715124,-22.0553254297116,-0.425007809070979
37039.191299988,-247944560.97371,24206011.6311711,6594511.49810167,-1.48049842487389,-22.057255391406,-0.425531541468509
83338.1804249731,-248010827.397671,23184563.6465464,6574749.26575769,-1.38203394045312,-22.06666406451,-0.428146099888301
129637.169549958,-248072533.546548,22162689.3592458,6554866.14087401,-1.28350622058052,-22.07567052446,-0.430753788503074
175936.158674943,-248129676.523275,21140407.4015689,6534862.44248305,-1.18491658958176,-22.0842743348527,-0.433354565659113
222235.147799928,-248182253.492149,20117736.4257087,6514738.4915405,-1.08626637441798,-22.0924750607297,-0.435948389668258
453730.093424854,-248376553.263169,14999200.1667639,6412326.30975935,-0.592153066667784,-22.1274173022607,-0.448811753456926
685225.039049779,-248456312.919538,9873747.89107096,6306957.07069057,-0.0967258369776109,-22.1522180305566,-0.461495012792969
916719.984674704,-248421247.961928,4743733.82043211,6198673.08685343,0.399846029304377,-22.1668245815121,-0.473992908522055
1148214.93029963,-248271113.170839,-388476.611615799,6087517.86995632,0.897391634812121,-22.1711852849219,-0.486300162723309
1474715.23234163,-247863376.425992,-7626081.33842867,5925950.71943825,1.60045083092704,-22.159821924888,-0.503324005973818
1801215.53438364,-247225897.259284,-14856612.7504618,5758890.95620165,2.30460988087859,-22.1278385150129,-0.519943067184406
2127715.83642564,-246358399.349828,-22073314.3451116,5586473.27780685,3.0093664914328,-22.0751018022743,-0.536142223515947
2454216.13846764,-245260770.372483,-29269391.7178222,5408837.201975,3.71421081843597,-22.0014834283678,-0.55190626923201
2833863.43365142,-243695181.983359,-37601836.5706654,5195915.93859563,4.53321051706444,-21.8894618557155,-0.569668936548251
3213510.7288352,-241818904.775531,-45886331.340078,4976370.59787879,5.35078981481006,-21.748858951493,-0.586798233404333
3593158.02401898,-239632643.373517,-54111988.3733386,4750446.46868708,6.16609184026117,-21.5795052910839,-0.603269573777421
3972805.31920276,-237137426.345958,-62267868.0312213,4518397.88209305,6.97824278402192,-21.3812439338723,-0.61905821719278
4415642.59629231,-233838355.448372,-71678416.0807488,4240339.8575861,7.92039771969316,-21.113267780941,-0.636578935672725
4858479.87338187,-230123550.219449,-80961502.0066987,3954743.62670575,8.85558312055005,-20.8055710890222,-0.653096782895977
5301317.15047143,-225996439.663073,-90099491.6978889,3662062.63995367,9.78229038139069,-20.4579941093457,-0.668571373821813
5744154.42756099,-221461113.994024,-99074707.9623049,3362767.48426572,10.6989740088621,-20.0704115107394,-0.682962138424991
6234907.78152352,-215963991.005419,-108809471.794164,3023952.88344697,11.701213513554,-19.5940555198731,-0.697594580941728
6725661.13548605,-209978970.873321,-118298362.714703,2678307.84058018,12.6869467939945,-19.068423070067,-0.710789901544867
7216414.48944858,-203514741.826696,-127517196.544283,2326552.09193335,13.6538581444959,-18.4935554913348,-0.722492109548367
7707167.84341112,-196581108.247581,-136441857.623289,1969431.34319876,14.5995714993944,-17.8695738087341,-0.732645401106613
8175415.36535192,-189537892.840239,-144660919.63133,1624395.41877061,15.4799097013876,-17.2286142676565,-0.74083805730433
8643662.88729273,-182087928.293505,-152569477.017734,1275874.82592729,16.3365237638957,-16.543424710493,-0.747522047483755
