0,300,0,0,0,35.1789439187434,0
8.55777514082559e-12,300,3.0105349174832e-10,0,-1.26191468896039e-05,35.1789439187434,0
1.71155502816512e-11,300,6.0210698349664e-10,0,-2.52382937792077e-05,35.1789439187434,0
2.56733254224768e-11,300,9.0316047524496e-10,0,-3.78574406688116e-05,35.1789439187434,0
3.42311005633024e-11,300,1.20421396699328e-09,0,-5.04765875584155e-05,35.1789439187434,0
7.70199762674303e-11,300,2.70948142573488e-09,0,-0.000113572322006435,35.1789439187434,0
1.19808851971558e-10,300,4.21474888447648e-09,0,-0.000176668056454454,35.1789439187434,0
1.62597727675686e-10,300,5.72001634321808e-09,0,-0.000239763790902473,35.1789439187434,0
2.05386603379814e-10,300,7.22528380195968e-09,0,-0.000302859525350493,35.1789439187434,0
4.19330981900454e-10,300,1.47516210956677e-08,0,-0.00061833819759059,35.1789439187434,0
6.33275360421094e-10,300,2.22779583893757e-08,0,-0.000933816869830687,35.1789439187434,0
8.47219738941734e-10,299.999999999999,2.98042956830837e-08,0,-0.00124929554207078,35.1789439187434,0
1.06116411746237e-09,299.999999999999,3.73306329767917e-08,0,-0.00156477421431088,35.1789439187433,0
2.13088601006557e-09,299.999999999997,7.49623194453315e-08,0,-0.00314216757551139,35.178943918743,0
3.20060790266877e-09,299.999999999992,1.12594005913871e-07,0,-0.00471956093671193,35.1789439187425,0
4.27032979527197e-09,299.999999999987,1.50225692382409e-07,0,-0.00629695429791252,35.1789439187419,0
5.34005168787517e-09,299.999999999979,1.87857378850947e-07,0,-0.00787434765911318,35.178943918741,0
1.06886611508912e-08,299.999999999916,3.76015811193617e-07,0,-0.0157613144651182,35.1789439187336,0
1.60372706139072e-08,299.99999999981,5.64174243536233e-07,0,-0.0236482812711276,35.1789439187212,0
2.13858800769232e-08,299.999999999663,7.5233267587877e-07,0,-0.0315352480771437,35.1789439187039,0
2.67344895399392e-08,299.999999999473,9.40491108221202e-07,0,-0.0394222148831686,35.1789439186816,0
3.89853514103739e-08,299.999999998879,1.37146349091634e-06,0,-0.0574871234515865,35.178943918612,0
5.12362132808087e-08,299.999999998064,1.80243587361047e-06,0,-0.0755520320200892,35.1789439185165,0
6.34870751512435e-08,299.999999997028,2.23340825630327e-06,0,-0.0936169405887033,35.178943918395,0
7.57379370216782e-08,299.999999995771,2.66438063899442e-06,0,-0.111681849157456,35.1789439182475,0
8.7988798892113e-08,299.999999994292,3.09535302168361e-06,0,-0.129746757726373,35.1789439180741,0
1.00239660762548e-07,299.999999992592,3.52632540437051e-06,0,-0.147811666295481,35.1789439178747,0
1.12490522632983e-07,299.99999999067,3.95729778705481e-06,0,-0.165876574864808,35.1789439176494,0
1.24741384503417e-07,299.999999988527,4.38827016973619e-06,0,-0.183941483434379,35.1789439173981,0
1.36992246373852e-07,299.999999986163,4.81924255241434e-06,0,-0.202006392004222,35.1789439171209,0
1.49243108244287e-07,299.999999983578,5.25021493508892e-06,0,-0.220071300574362,35.1789439168177,0
1.61493970114722e-07,299.999999980771,5.68118731775964e-06,0,-0.238136209144828,35.1789439164886,0
1.73744831985156e-07,299.999999977743,6.11215970042617e-06,0,-0.256201117715644,35.1789439161335,0
1.85995693855591e-07,299.999999974494,6.54313208308818e-06,0,-0.274266026286839,35.1789439157525,0
1.98246555726026e-07,299.999999971023,6.97410446574537e-06,0,-0.292330934858439,35.1789439153455,0
2.10497417596461e-07,299.999999967331,7.40507684839741e-06,0,-0.310395843430469,35.1789439149126,0
2.22748279466895e-07,299.999999963418,7.836049231044e-06,0,-0.328460752002958,35.1789439144537,0
2.3499914133733e-07,299.999999959283,8.2670216136848e-06,0,-0.346525660575931,35.1789439139689,0
2.47250003207765e-07,299.999999954927,8.6979939963195e-06,0,-0.364590569149416,35.1789439134581,0
2.595008650782e-07,299.99999995035,9.12896637894778e-06,0,-0.382655477723438,35.1789439129214,0
2.71751726948635e-07,299.999999945552,9.55993876156934e-06,0,-0.400720386298025,35.1789439123587,0
2.84002588819069e-07,299.999999940532,9.99091114418384e-06,0,-0.418785294873204,35.17894391177,0
2.96253450689504e-07,299.999999935291,1.0421883526791e-05,0,-0.436850203449,35.1789439111554,0
3.08504312559939e-07,299.999999929828,1.08528559093904e-05,0,-0.45491511202544,35.1789439105149,0
3.20755174430374e-07,299.999999924145,1.12838282919818e-05,0,-0.472980020602552,35.1789439098484,0
3.33006036300808e-07,299.999999918239,1.17148006745649e-05,0,-0.491044929180362,35.1789439091559,0
3.45256898171243e-07,299.999999912113,1.21457730571394e-05,0,-0.509109837758896,35.1789439084375,0
3.57507760041678e-07,299.999999905765,1.25767454397049e-05,0,-0.527174746338181,35.1789439076932,0
3.69758621912113e-07,299.999999899196,1.30077178222612e-05,0,-0.545239654918244,35.1789439069229,0
3.82009483782547e-07,299.999999892406,1.34386902048078e-05,0,-0.563304563499112,35.1789439061266,0
3.94260345652982e-07,299.999999885395,1.38696625873445e-05,0,-0.58136947208081,35.1789439053044,0
4.06511207523417e-07,299.999999878162,1.4300634969871e-05,0,-0.599434380663367,35.1789439044563,0
4.18762069393852e-07,299.999999870707,1.47316073523869e-05,0,-0.617499289246808,35.1789439035822,0
4.31012931264287e-07,299.999999863032,1.5162579734892e-05,0,-0.635564197831159,35.1789439026821,0
4.43263793134721e-07,299.999999855135,1.55935521173859e-05,0,-0.653629106416449,35.1789439017561,0
4.55514655005156e-07,299.999999847017,1.60245244998683e-05,0,-0.671694015002703,35.1789439008041,0
4.67765516875591e-07,299.999999838677,1.64554968823388e-05,0,-0.689758923589948,35.1789438998262,0
4.73332756361041e-07,299.999999834814,1.66513464878731e-05,0,-0.697968278446423,35.1789438993732,0
4.78899995846491e-07,299.999999830906,1.68471960934049e-05,0,-0.70617763330311,35.1789438989149,0
4.84467235331941e-07,299.999999826951,1.70430456989341e-05,0,-0.714386988160013,35.1789438984512,0
4.90034474817391e-07,299.999999822951,1.72388953044606e-05,0,-0.722596343017133,35.1789438979822,0
